SSN_ID               WH_ID  LOCN_ID    ISSN_STATUS LAST_UPDATE_DATE 
21210520             FX     C3090103   DS          30-NOV-2007      
21220101             FX     RD000003   PA          30-NOV-2007      
21220102             FX     RD000003   PA          30-NOV-2007      
21220203             FX     RD000003   PA          30-NOV-2007      
21220304             FX     C3030102   ST          30-NOV-2007      
21220305             FX     RD000003   PA          30-NOV-2007      
21220306             FX     RD000003   PA          30-NOV-2007      
21220407             FX     C3030202   ST          30-NOV-2007      
21220408             FX     RD000003   PA          30-NOV-2007      
21220409             FX     RD000003   PA          30-NOV-2007      
21220510             FX     RD000003   PA          30-NOV-2007      
21220611             FX     RD000003   PA          30-NOV-2007      
21230101             FX     RD000010   PA          30-NOV-2007      
21230102             FX     RD000010   PA          30-NOV-2007      
21230103             FX     RD000010   PA          30-NOV-2007      
21230104             FX     RD000010   PA          30-NOV-2007      
21230105             FX     RD000010   PA          30-NOV-2007      
21230106             FX     RD000010   PA          30-NOV-2007      
21230107             FX     RD000010   PA          30-NOV-2007      
21230108             FX     RD000010   PA          30-NOV-2007      
21230109             FX     RD000010   PA          30-NOV-2007      
21230110             FX     RD000010   PA          30-NOV-2007      
21230111             FX     RD000010   PA          30-NOV-2007      
21230112             FX     RD000010   PA          30-NOV-2007      
21230113             FX     RD000010   PA          30-NOV-2007      
21230114             FX     RD000010   PA          30-NOV-2007      
21230215             FX     RD000010   PA          30-NOV-2007      
21230216             FX     RD000010   PA          30-NOV-2007      
21230217             FX     RD000010   PA          30-NOV-2007      
21230218             FX     RD000010   PA          30-NOV-2007      
21230219             FX     RD000010   PA          30-NOV-2007      
21230220             FX     RD000010   PA          30-NOV-2007      
21240101             FX     C3120101   ST          30-NOV-2007      
21240202             FX     C3120102   ST          30-NOV-2007      
21240203             FX     C3120201   ST          30-NOV-2007      
21240304             FX     C3120303   ST          30-NOV-2007      
21240305             FX     C3120303   ST          30-NOV-2007      
21240306             FX     C3120301   ST          30-NOV-2007      
21240307             FX     C3120203   ST          30-NOV-2007      
21240308             FX     C3120103   ST          30-NOV-2007      
21240409             FX     C3090201   ST          30-NOV-2007      
21240410             FX     C3090202   DS          30-NOV-2007      
21240411             25     780112     DS           5-MAR-2008      
21240512             FX     C3070103   ST          30-NOV-2007      
21240513             FX     C3070201   ST          30-NOV-2007      
21240514             FX     C3070202   ST          30-NOV-2007      
21240515             FX     C3070203   ST          30-NOV-2007      
21240616             FX     C3100102   ST          30-NOV-2007      
21240617             FX     C3100101   ST          30-NOV-2007      
21240618             FX     C3100103   ST          30-NOV-2007      
21240619             FX     C3100201   ST          30-NOV-2007      
21240720             FX     C3100202   ST          30-NOV-2007      
21240721             FX     C3100201   ST          30-NOV-2007      
21260101             FX     RD000008   ST           1-DEC-2007      
21260102             FX     RD000008   ST           1-DEC-2007      
21260103             FX     RD000008   ST           1-DEC-2007      
21260204             FX     RD000008   ST           1-DEC-2007      
21260205             FX     RD000008   ST           1-DEC-2007      
21260206             FX     RD000008   ST           1-DEC-2007      
21260207             FX     RD000008   ST           1-DEC-2007      
21260208             FX     RD000008   ST           1-DEC-2007      
21260209             FX     RD000008   ST           1-DEC-2007      
21260210             FX     RD000008   ST           1-DEC-2007      
21260211             FX     RD000008   ST           1-DEC-2007      
21260212             FX     RD000008   ST           1-DEC-2007      
21260213             FX     RD000008   ST           1-DEC-2007      
21260214             FX     RD000008   ST           1-DEC-2007      
21260215             FX     RD000008   ST           1-DEC-2007      
21260316             FX     RD000008   ST           1-DEC-2007      
21260317             FX     RD000008   ST           1-DEC-2007      
21260318             FX     RD000008   ST           1-DEC-2007      
21260319             FX     RD000008   ST           1-DEC-2007      
21260320             FX     RD000008   ST           1-DEC-2007      
21270101             FX     C1300101   ST           1-DEC-2007      
21270202             2F     XC1260202  ST           1-DEC-2007      
21270203             FX     C1260201   ST           1-DEC-2007      
21270304             FX     C1290301   ST           1-DEC-2007      
21270305             FX     C1300102   ST           1-DEC-2007      
21270406             FX     C1280202   ST           1-DEC-2007      
21270407             FX     C1280201   ST           1-DEC-2007      
21270508             FX     C1280101   ST           1-DEC-2007      
21270509             FX     C1280102   ST           1-DEC-2007      
21270510             FX     C1280103   ST           1-DEC-2007      
21270511             FX     C1280104   ST           1-DEC-2007      
21270512             FX     C1280301   ST           1-DEC-2007      
21270513             FX     C1300102   ST           1-DEC-2007      
21270614             FX     C1260101   ST           1-DEC-2007      
21270615             FX     C1260102   ST           1-DEC-2007      
21270616             FX     C1260103   ST           1-DEC-2007      
21270617             FX     C1260104   ST           1-DEC-2007      
21270618             FX     C1260301   ST           1-DEC-2007      
21270619             FX     C1260303   ST           1-DEC-2007      
21270620             FX     RD000009   PA           1-DEC-2007      
21270621             FX     C1300102   ST           1-DEC-2007      
21270722             FX     C1290201   ST           1-DEC-2007      
21290101             FX     C3290201   ST           1-DEC-2007      
21290102             FX     C3340103   ST           1-DEC-2007      
21290103             FX     C3340104   ST           1-DEC-2007      
21290104             FX     C3340102   ST           1-DEC-2007      
21290105             FX     C3290203   ST           1-DEC-2007      
21290106             FX     C3290202   ST           1-DEC-2007      
21290107             FX     RD000001   PA           1-DEC-2007      
21290108             FX     C3340201   ST           1-DEC-2007      
